 

stn;time;tre200dx;tre200dn;tre200d0;rka150d0;hns000d0
LUZ;20150725;22.1;16.0;19.6;0.1;0
LUZ;20150726;21.5;13.5;17.2;6.3;0
LUZ;20150727;25.8;14.1;20.0;0.7;0
LUZ;20150728;20.9;15.4;18.8;0.0;0
LUZ;20150729;18.7;12.4;15.6;25.3;0
LUZ;20150730;19.9;11.8;15.9;0.0;0
LUZ;20150731;23.7;11.1;17.8;0.0;0
LUZ;20150801;20.0;15.6;17.6;4.6;0
LUZ;20150802;25.4;15.7;19.7;0.2;0
LUZ;20150803;29.9;15.2;22.5;0.0;0
LUZ;20150804;27.0;17.5;21.5;0.8;0
LUZ;20150805;29.7;17.1;22.9;0.0;0
LUZ;20150806;33.3;18.4;25.8;0.0;0
LUZ;20150807;34.5;19.4;26.8;0.0;0
LUZ;20150808;32.5;19.6;26.5;0.3;0
LUZ;20150809;27.8;19.8;22.8;3.2;0
LUZ;20150810;27.5;18.4;22.0;2.3;0
LUZ;20150811;28.0;19.4;23.1;0.0;0
LUZ;20150812;31.4;18.9;24.5;0.0;0
LUZ;20150813;31.9;18.0;24.2;0.0;0
LUZ;20150814;23.1;16.4;19.2;8.6;0
LUZ;20150815;17.2;13.7;15.8;27.4;0
LUZ;20150816;17.3;13.6;15.1;5.3;0
LUZ;20150817;21.3;13.9;16.6;0.0;0
LUZ;20150818;20.7;12.3;15.9;0.6;0
LUZ;20150819;15.9;12.8;14.0;31.0;0
LUZ;20150820;21.8;11.1;16.1;0.0;0
LUZ;20150821;24.3;11.3;17.6;0.0;0
LUZ;20150822;24.9;12.1;18.3;0.0;0
LUZ;20150823;22.2;13.5;17.4;5.6;0
LUZ;20150824;23.4;13.6;16.8;11.1;0
LUZ;20150825;21.0;13.1;16.2;0.1;0
LUZ;20150826;25.5;11.4;18.0;0.0;0
LUZ;20150827;29.0;13.9;21.0;0.0;0
LUZ;20150828;29.8;16.5;22.6;0.0;0
LUZ;20150829;30.3;17.0;23.2;0.0;0
LUZ;20150830;31.9;18.3;24.1;0.0;0
LUZ;20150831;30.0;16.3;23.2;0.0;0
LUZ;20150901;22.7;15.5;18.6;19.8;0
LUZ;20150902;19.5;14.2;16.7;0.2;0
LUZ;20150903;17.4;12.9;15.6;2.1;0
LUZ;20150904;21.2;11.2;15.9;0.5;0
LUZ;20150905;15.0;10.3;12.6;2.6;0
LUZ;20150906;14.3;10.2;12.3;0.2;0
LUZ;20150907;18.2;7.0;12.5;0.0;0
LUZ;20150908;19.9;7.3;13.3;0.0;0
LUZ;20150909;20.6;9.1;14.1;0.0;0
LUZ;20150910;17.5;8.9;13.2;0.0;0
LUZ;20150911;21.2;9.4;14.5;0.2;0
LUZ;20150912;26.1;11.5;18.2;0.0;0
LUZ;20150913;22.5;14.5;17.6;0.0;0
LUZ;20150914;22.2;13.3;15.9;7.3;0
LUZ;20150915;19.0;11.1;15.0;0.0;0
LUZ;20150916;22.1;12.7;16.5;1.1;0
LUZ;20150917;16.3;9.8;13.4;5.4;0
LUZ;20150918;15.4;9.0;12.4;3.0;0
LUZ;20150919;16.6;7.5;12.3;0.3;0
LUZ;20150920;18.2;9.5;13.3;0.1;0
LUZ;20150921;17.3;8.6;12.1;0.0;0
LUZ;20150922;17.2;8.7;13.0;4.5;0
LUZ;20150923;11.7;8.7;10.0;7.3;0
LUZ;20150924;16.9;7.9;11.3;0.0;0
LUZ;20150925;18.2;6.6;11.9;0.0;0
LUZ;20150926;17.0;7.2;12.2;0.0;0
LUZ;20150927;15.6;10.1;12.9;0.0;0
LUZ;20150928;14.1;7.9;10.5;0.0;0
LUZ;20150929;15.1;5.2;9.8;0.0;0
LUZ;20150930;11.8;5.4;8.6;0.0;0
LUZ;20151001;14.4;6.5;9.3;0.0;0
LUZ;20151002;17.5;6.5;11.1;0.0;0
LUZ;20151003;19.9;8.4;13.9;0.0;0
LUZ;20151004;17.5;9.4;12.7;4.1;0
LUZ;20151005;19.5;10.2;14.4;1.0;0
LUZ;20151006;17.5;12.6;14.2;10.2;0
LUZ;20151007;15.0;11.2;13.1;3.3;0
LUZ;20151008;14.8;8.1;11.9;0.0;0
LUZ;20151009;15.0;8.2;11.1;0.0;0
LUZ;20151010;11.8;7.3;10.2;0.0;0
LUZ;20151011;13.4;10.2;11.4;0.0;0
LUZ;20151012;14.5;9.6;11.4;0.0;0
LUZ;20151013;12.8;6.0;9.7;15.9;0
LUZ;20151014;9.3;5.3;7.1;0.1;0
LUZ;20151015;6.3;4.2;5.2;9.6;0
LUZ;20151016;8.6;4.2;5.3;0.4;0
LUZ;20151017;7.3;4.1;5.7;0.1;0
LUZ;20151018;8.0;6.0;7.0;12.7;0
LUZ;20151019;9.7;3.6;7.0;0.6;0
LUZ;20151020;9.7;2.7;5.5;0.0;0
LUZ;20151021;8.3;1.9;5.1;0.0;0
LUZ;20151022;11.3;1.5;7.2;0.0;0
LUZ;20151023;12.6;7.1;10.1;0.0;0
LUZ;20151024;14.1;7.3;10.3;0.0;0
LUZ;20151025;15.2;6.9;10.0;0.0;0
LUZ;20151026;11.3;5.8;8.8;0.0;0
LUZ;20151027;11.1;6.6;8.4;0.0;0
LUZ;20151028;16.0;7.7;10.8;4.5;0
LUZ;20151029;12.9;8.8;10.3;4.6;0
LUZ;20151030;14.4;8.0;10.6;0.0;0
LUZ;20151031;11.0;8.2;9.7;0.0;0
LUZ;20151101;10.4;4.6;7.5;0.0;0
LUZ;20151102;9.4;5.6;6.8;0.0;0
LUZ;20151103;9.8;3.7;6.2;0.0;0
LUZ;20151104;15.4;3.4;8.1;0.0;0
LUZ;20151105;16.2;4.3;9.0;0.0;0
LUZ;20151106;17.8;6.8;10.7;0.0;0
LUZ;20151107;18.5;7.0;11.6;0.0;0
LUZ;20151108;17.9;6.6;10.7;0.0;0
LUZ;20151109;20.3;5.3;11.8;0.0;0
LUZ;20151110;16.9;7.4;10.8;0.0;0
LUZ;20151111;12.3;5.4;8.0;0.0;0
LUZ;20151112;8.1;5.1;6.7;0.0;0
LUZ;20151113;9.4;4.4;6.7;0.0;0
LUZ;20151114;11.8;7.1;9.8;0.2;0
LUZ;20151115;13.3;5.8;9.5;0.0;0
LUZ;20151116;15.8;4.5;8.7;0.0;0
LUZ;20151117;15.0;3.6;9.1;0.0;0
LUZ;20151118;17.9;6.0;12.6;0.0;0
LUZ;20151119;18.2;5.2;12.5;0.0;0
LUZ;20151120;17.6;6.2;13.5;34.3;0
LUZ;20151121;6.3;0.7;3.5;18.3;0
LUZ;20151122;3.5;0.3;2.1;1.9;0
LUZ;20151123;3.5;-2.4;0.8;0.0;0
LUZ;20151124;3.1;-4.9;-0.3;0.0;0
LUZ;20151125;3.1;0.0;1.9;10.7;0
LUZ;20151126;3.5;1.2;2.4;11.5;0
LUZ;20151127;3.4;-1.4;1.7;0.0;0
LUZ;20151128;2.4;-2.1;0.6;2.5;0
LUZ;20151129;11.1;0.1;4.1;0.2;0
LUZ;20151130;13.3;5.4;10.3;0.0;0
LUZ;20151201;10.5;1.5;7.7;0.0;0
LUZ;20151202;8.6;0.2;3.4;0.0;0
LUZ;20151203;3.2;0.0;1.4;0.0;0
LUZ;20151204;5.5;-1.9;2.9;1.1;0
LUZ;20151205;6.8;3.0;5.1;0.0;0
LUZ;20151206;6.0;1.8;3.6;0.0;0
LUZ;20151207;8.4;0.8;3.2;0.0;0
LUZ;20151208;4.3;0.8;2.6;0.0;0
LUZ;20151209;7.3;2.7;5.4;11.7;0
LUZ;20151210;4.0;0.5;2.4;0.0;0
LUZ;20151211;5.9;-1.4;1.4;0.0;0
LUZ;20151212;8.1;-1.5;2.0;0.0;0
LUZ;20151213;5.8;-3.0;0.9;0.0;0
LUZ;20151214;2.3;-2.1;-0.2;0.0;0
LUZ;20151215;5.2;-0.5;2.0;0.0;0
LUZ;20151216;9.3;3.4;6.7;10.9;0
LUZ;20151217;12.1;2.6;6.4;0.0;0
LUZ;20151218;9.3;2.3;6.0;0.0;0
LUZ;20151219;10.4;1.9;5.2;0.0;0
LUZ;20151220;7.9;1.1;3.2;0.0;0
LUZ;20151221;8.1;2.2;5.2;4.6;0
LUZ;20151222;10.1;1.9;5.2;0.0;0
LUZ;20151223;10.3;-0.6;4.5;0.0;0
LUZ;20151224;9.4;0.5;4.2;0.0;0
LUZ;20151225;11.3;0.3;4.4;0.0;0
LUZ;20151226;9.0;-0.9;2.5;0.0;0
LUZ;20151227;9.3;-1.7;2.1;0.0;0
LUZ;20151228;2.4;-2.1;0.0;0.0;0
LUZ;20151229;3.9;-2.6;1.1;0.0;0
LUZ;20151230;4.1;1.8;2.7;0.0;0
LUZ;20151231;5.7;1.7;3.8;2.8;0
LUZ;20160101;6.6;4.7;5.4;6.6;0
LUZ;20160102;5.6;2.7;4.7;9.5;0
LUZ;20160103;6.5;2.8;4.5;0.4;0
LUZ;20160104;7.8;0.8;3.7;5.0;0
LUZ;20160105;8.1;2.5;4.2;2.9;0
LUZ;20160106;6.7;0.9;3.6;1.8;0
LUZ;20160107;10.1;-0.4;3.1;8.1;0
LUZ;20160108;7.3;3.9;5.1;6.8;0
LUZ;20160109;8.2;2.5;5.7;14.8;0
LUZ;20160110;6.5;1.3;4.8;7.7;0
LUZ;20160111;10.6;4.3;6.6;7.0;0
LUZ;20160112;8.9;3.2;6.3;2.8;0
LUZ;20160113;5.6;-2.1;3.1;0.7;0
LUZ;20160114;3.9;-3.9;-0.7;1.8;0
LUZ;20160115;4.5;0.7;2.6;0.6;0
LUZ;20160116;1.9;-1.2;0.4;2.6;0
LUZ;20160117;1.1;-4.8;-1.1;1.0;8
LUZ;20160118;-3.5;-8.0;-5.7;0.0;0
LUZ;20160119;0.5;-6.2;-1.9;0.3;2
LUZ;20160120;1.9;-0.1;0.8;4.4;0
LUZ;20160121;1.1;-0.9;0.1;0.0;0
LUZ;20160122;2.5;-2.2;-0.1;0.0;0
LUZ;20160123;6.2;-0.9;2.0;0.9;0
LUZ;20160124;4.4;-1.8;1.4;0.0;0
LUZ;20160125;9.8;-1.4;3.2;0.0;0
LUZ;20160126;11.1;0.1;4.1;0.0;0
LUZ;20160127;8.8;-0.1;4.0;0.0;0
LUZ;20160128;10.2;0.2;5.1;0.0;0
LUZ;20160129;12.0;3.9;7.1;2.3;0
LUZ;20160130;11.7;0.9;6.6;0.8;0
LUZ;20160131;15.6;4.5;8.9;9.1;0
LUZ;20160201;16.1;5.0;12.2;0.0;0
LUZ;20160202;11.8;4.9;8.2;0.0;0
LUZ;20160203;8.3;1.6;4.1;24.1;0
LUZ;20160204;6.3;1.3;4.1;0.8;0
LUZ;20160205;9.7;1.3;5.6;0.4;0
LUZ;20160206;11.0;-0.3;4.3;0.0;0
LUZ;20160207;8.1;1.4;4.3;1.4;0
LUZ;20160208;15.3;-0.1;7.0;0.8;0
LUZ;20160209;9.7;2.1;6.8;7.4;0
LUZ;20160210;6.3;0.1;3.2;0.0;0
LUZ;20160211;6.1;-2.1;2.2;0.4;0
LUZ;20160212;4.0;0.4;2.1;2.5;0
LUZ;20160213;9.5;1.5;5.1;5.3;0
LUZ;20160214;8.7;2.0;4.7;6.5;0
LUZ;20160215;4.1;1.5;2.5;2.6;0
LUZ;20160216;2.9;1.3;2.3;0.6;0
LUZ;20160217;3.3;1.6;2.5;0.1;0
LUZ;20160218;6.0;-0.3;3.1;0.0;0
LUZ;20160219;3.6;0.0;1.7;7.5;0
LUZ;20160220;4.8;-2.6;1.6;2.5;0
LUZ;20160221;15.8;3.1;8.3;0.0;0
LUZ;20160222;16.0;1.7;9.0;1.5;0
LUZ;20160223;11.4;0.7;7.1;14.4;0
LUZ;20160224;3.8;-0.2;1.8;3.3;0
LUZ;20160225;2.8;0.5;1.8;14.2;0
LUZ;20160226;3.8;-1.0;1.9;0.2;0
LUZ;20160227;4.7;-1.0;1.2;0.0;0
LUZ;20160228;5.9;0.0;3.2;0.0;0
LUZ;20160229;4.0;1.3;2.5;6.2;0
LUZ;20160301;4.9;0.3;2.6;3.8;0
LUZ;20160302;9.4;0.7;4.2;7.7;0
LUZ;20160303;3.3;-1.1;2.0;3.1;0
LUZ;20160304;4.9;-1.6;2.5;0.2;0
LUZ;20160305;3.1;0.7;1.9;9.5;0
LUZ;20160306;6.8;0.9;3.0;0.0;0
LUZ;20160307;6.2;-0.7;2.5;0.5;0
LUZ;20160308;3.0;-0.1;1.1;6.7;0
LUZ;20160309;6.3;-0.4;1.9;0.0;0
LUZ;20160310;8.9;-2.3;2.9;0.0;0
LUZ;20160311;8.0;2.9;5.1;0.0;0
LUZ;20160312;6.5;4.3;5.2;0.0;0
LUZ;20160313;6.8;4.1;5.5;0.0;0
LUZ;20160314;5.5;1.3;4.5;0.0;0
LUZ;20160315;7.8;-1.8;2.6;4.9;0
LUZ;20160316;6.2;1.0;3.3;0.0;0
LUZ;20160317;11.6;-1.3;4.7;0.0;0
LUZ;20160318;14.2;-0.6;6.1;0.0;0
LUZ;20160319;15.2;0.4;7.1;0.0;0
LUZ;20160320;11.2;2.1;5.6;0.0;0
LUZ;20160321;6.8;0.5;4.2;0.0;0
LUZ;20160322;10.7;-0.3;5.1;0.0;0
LUZ;20160323;8.4;2.0;5.2;0.1;0
LUZ;20160324;10.6;2.5;6.3;0.0;0
LUZ;20160325;8.3;2.4;5.6;1.2;0
LUZ;20160326;16.0;4.5;9.3;0.3;0
LUZ;20160327;13.1;2.5;7.4;0.3;0
LUZ;20160328;14.7;1.0;7.9;0.0;0
LUZ;20160329;16.6;6.8;10.9;4.0;0
LUZ;20160330;17.6;7.2;11.5;0.0;0
LUZ;20160331;21.9;4.7;13.2;0.0;0
LUZ;20160401;13.1;7.9;11.2;0.0;0
LUZ;20160402;16.1;8.0;11.4;0.0;0
LUZ;20160403;19.8;9.7;14.8;0.0;0
LUZ;20160404;19.6;8.3;13.9;0.0;0
LUZ;20160405;18.6;7.9;12.7;3.5;0
LUZ;20160406;13.6;6.8;10.5;10.4;0
LUZ;20160407;11.7;5.4;7.6;0.9;0
LUZ;20160408;7.8;4.7;5.8;6.1;0
LUZ;20160409;8.7;5.2;6.8;0.9;0
LUZ;20160410;16.9;5.8;10.6;0.0;0
LUZ;20160411;20.7;4.2;11.5;0.0;0
LUZ;20160412;19.0;7.3;13.3;1.4;0
LUZ;20160413;12.7;7.3;10.0;8.0;0
LUZ;20160414;14.2;7.1;9.4;9.5;0
LUZ;20160415;15.6;7.8;10.7;1.0;0
LUZ;20160416;16.3;7.6;11.4;2.4;0
LUZ;20160417;12.6;6.0;10.0;13.4;0
LUZ;20160418;6.5;3.7;5.3;17.0;0
LUZ;20160419;13.6;3.8;7.8;0.1;0
LUZ;20160420;18.8;2.8;10.8;0.0;0
LUZ;20160421;20.8;4.9;13.2;0.0;0
LUZ;20160422;20.6;8.7;14.3;0.8;0
LUZ;20160423;13.6;2.9;9.6;40.4;0
LUZ;20160424;5.1;1.7;3.4;7.7;0
LUZ;20160425;9.7;0.5;4.7;5.7;0
LUZ;20160426;12.4;1.6;7.5;11.7;0
LUZ;20160427;9.3;0.7;4.5;1.0;0
LUZ;20160428;12.1;0.6;6.2;0.0;0
LUZ;20160429;15.5;0.5;8.6;0.0;0
LUZ;20160430;17.8;4.8;9.7;11.1;0
LUZ;20160501;7.2;5.1;5.9;17.9;0
LUZ;20160502;14.3;5.4;8.9;2.2;0
LUZ;20160503;13.8;6.6;8.7;14.9;0
LUZ;20160504;15.9;3.4;9.3;0.0;0
LUZ;20160505;20.2;1.5;11.3;0.0;0
LUZ;20160506;22.7;5.0;14.4;0.0;0
LUZ;20160507;23.0;7.7;15.7;0.0;0
LUZ;20160508;22.9;8.8;16.3;0.0;0
LUZ;20160509;22.0;12.0;16.8;0.4;0
LUZ;20160510;23.9;13.0;17.9;0.0;0
LUZ;20160511;20.2;13.0;16.5;0.0;0
LUZ;20160512;15.4;9.2;11.3;42.1;0
LUZ;20160513;12.0;9.1;10.7;37.0;0
LUZ;20160514;16.5;7.2;11.1;62.2;0
LUZ;20160515;12.2;6.6;8.9;0.9;0
LUZ;20160516;12.6;6.1;9.1;0.9;0
LUZ;20160517;16.2;7.6;11.5;0.1;0
LUZ;20160518;20.5;6.3;13.4;7.9;0
LUZ;20160519;12.4;8.2;9.8;8.3;0
LUZ;20160520;19.2;5.5;12.3;0.0;0
LUZ;20160521;24.5;8.2;16.3;0.0;0
LUZ;20160522;27.1;11.2;17.6;2.0;0
LUZ;20160523;11.1;7.2;8.6;30.4;0
LUZ;20160524;14.6;7.6;11.3;5.0;0
LUZ;20160525;20.9;7.8;13.8;1.0;0
LUZ;20160526;24.9;11.7;18.1;0.0;0
LUZ;20160527;26.4;13.8;19.4;8.8;0
LUZ;20160528;23.0;15.1;18.1;13.3;0
LUZ;20160529;17.5;13.8;15.7;20.2;0
LUZ;20160530;20.8;11.5;16.0;0.3;0
LUZ;20160531;19.2;9.9;14.5;0.9;0
LUZ;20160601;18.6;12.1;15.2;15.8;0
LUZ;20160602;17.1;13.1;14.6;8.9;0
LUZ;20160603;18.3;13.1;14.7;38.7;0
LUZ;20160604;18.2;13.1;15.2;9.1;0
LUZ;20160605;19.7;13.4;15.9;0.9;0
LUZ;20160606;24.0;11.5;17.9;0.0;0
LUZ;20160607;25.2;13.8;19.1;1.8;0
LUZ;20160608;18.1;14.5;16.0;22.3;0
LUZ;20160609;20.1;11.1;15.8;15.5;0
LUZ;20160610;24.4;9.9;17.5;0.0;0
LUZ;20160611;19.3;14.1;16.3;4.3;0
LUZ;20160612;19.5;12.4;15.7;0.2;0
LUZ;20160613;20.4;13.6;15.7;5.3;0
LUZ;20160614;20.3;11.5;14.9;1.8;0
LUZ;20160615;19.1;10.2;13.9;7.0;0
LUZ;20160616;16.6;11.3;13.7;17.6;0
LUZ;20160617;19.0;10.4;13.8;6.9;0
LUZ;20160618;18.5;11.0;14.1;5.8;0
LUZ;20160619;16.1;11.4;13.4;4.1;0
LUZ;20160620;22.1;10.4;16.6;0.9;0
LUZ;20160621;18.3;14.5;16.5;10.3;0
LUZ;20160622;29.4;15.9;22.3;0.0;0
LUZ;20160623;31.8;17.6;24.7;0.0;0
LUZ;20160624;31.7;19.8;25.2;0.5;0
LUZ;20160625;23.4;14.9;18.6;20.6;0
LUZ;20160626;19.1;13.4;16.2;1.6;0
LUZ;20160627;23.1;13.3;17.6;0.0;0
LUZ;20160628;25.4;12.2;19.4;0.0;0
LUZ;20160629;27.1;16.5;21.4;0.2;0
LUZ;20160630;22.7;16.4;18.9;8.7;0
LUZ;20160701;27.1;15.2;20.8;0.0;0
LUZ;20160702;20.4;12.8;17.2;6.0;0
LUZ;20160703;22.5;12.2;16.9;0.0;0
LUZ;20160704;26.0;11.8;19.3;0.0;0
LUZ;20160705;25.7;15.0;20.8;0.0;0
LUZ;20160706;24.9;16.8;20.3;0.0;0
LUZ;20160707;27.7;13.8;20.7;0.0;0
LUZ;20160708;29.5;15.2;22.4;0.0;0
LUZ;20160709;30.0;17.8;23.7;0.0;0
LUZ;20160710;32.2;16.4;24.6;0.0;0
LUZ;20160711;29.7;18.6;22.8;27.7;0
LUZ;20160712;20.0;15.4;17.5;44.8;0
LUZ;20160713;16.0;11.1;13.7;23.4;0
LUZ;20160714;14.2;10.4;11.8;14.0;0
LUZ;20160715;17.7;9.5;13.2;2.7;0
LUZ;20160716;22.1;8.7;15.6;0.0;0
LUZ;20160717;26.9;10.6;18.9;0.0;0
LUZ;20160718;29.7;14.7;22.0;0.0;0
LUZ;20160719;31.1;15.9;23.2;0.0;0
LUZ;20160720;32.1;16.9;24.5;0.0;0
LUZ;20160721;28.7;19.6;23.6;1.5;0
LUZ;20160722;26.6;18.5;21.0;13.8;0
LUZ;20160723;23.5;18.3;20.6;0.0;0
LUZ;20160724;25.9;18.3;21.2;-;0
LUZ;20160725;24.7;18.0;21.1;-;0
LUZ;20160726;26.5;18.3;21.7;-;0
LUZ;20160727;23.7;15.1;19.2;7.0;0
LUZ;20160728;25.9;14.3;19.9;0.0;0
LUZ;20160729;27.4;17.4;22.1;0.0;0
LUZ;20160730;29.1;16.5;22.6;0.0;0
LUZ;20160731;24.9;16.5;19.8;12.5;0
LUZ;20160801;23.9;14.9;18.7;0.0;0
LUZ;20160802;23.3;13.8;18.7;0.0;0
LUZ;20160803;27.4;15.6;21.5;0.0;0
LUZ;20160804;28.4;15.0;20.6;28.6;0
LUZ;20160805;17.7;13.3;15.4;11.7;0
LUZ;20160806;22.8;13.4;17.7;0.0;0
LUZ;20160807;25.4;12.1;18.7;0.0;0
LUZ;20160808;27.3;13.1;20.9;0.0;0
LUZ;20160809;21.1;11.9;16.3;11.7;0
LUZ;20160810;16.8;11.6;13.4;2.1;0
LUZ;20160811;19.8;10.3;14.8;0.0;0
LUZ;20160812;22.3;13.4;17.0;0.0;0
LUZ;20160813;26.0;12.1;19.2;0.0;0
LUZ;20160814;28.4;15.4;21.8;0.0;0
LUZ;20160815;27.4;16.1;21.5;0.0;0
LUZ;20160816;28.4;15.5;20.8;8.3;0
LUZ;20160817;23.1;15.6;18.3;24.8;0
LUZ;20160818;22.5;14.7;17.5;23.3;0
LUZ;20160819;23.9;15.8;19.5;0.1;0
LUZ;20160820;20.9;13.7;18.2;6.2;0
LUZ;20160821;21.1;12.2;16.0;0.1;0
LUZ;20160822;22.2;10.3;16.3;0.0;0
LUZ;20160823;26.0;11.2;18.6;0.0;0
LUZ;20160824;27.2;14.2;20.7;0.0;0
LUZ;20160825;29.6;16.6;22.7;0.0;0
LUZ;20160826;31.4;18.1;23.8;0.0;0
LUZ;20160827;30.4;16.6;23.3;0.5;0
LUZ;20160828;29.9;17.1;23.3;0.0;0
LUZ;20160829;20.6;17.4;19.3;1.1;0
LUZ;20160830;22.4;16.2;19.0;0.0;0
LUZ;20160831;26.1;14.5;19.8;10.4;0
LUZ;20160901;25.9;15.5;20.4;0.0;0
LUZ;20160902;25.9;15.1;20.2;0.0;0
LUZ;20160903;26.1;15.6;20.2;0.0;0
LUZ;20160904;23.8;14.3;17.9;12.5;0
LUZ;20160905;15.2;13.1;14.4;38.6;0
LUZ;20160906;22.3;12.6;16.4;0.0;0
LUZ;20160907;23.3;10.5;16.7;0.0;0
LUZ;20160908;26.3;13.1;19.4;0.0;0
LUZ;20160909;27.0;15.4;20.2;0.0;0
LUZ;20160910;25.8;15.4;20.1;0.0;0
LUZ;20160911;26.7;14.9;20.3;0.0;0
LUZ;20160912;27.2;15.0;20.2;0.0;0
LUZ;20160913;27.1;14.9;20.4;0.0;0
LUZ;20160914;26.8;14.8;20.1;0.0;0
LUZ;20160915;21.3;15.6;17.9;0.5;0
LUZ;20160916;18.0;13.1;15.3;2.4;0
LUZ;20160917;17.3;12.6;14.0;1.5;0
LUZ;20160918;16.0;11.5;13.7;11.3;0
LUZ;20160919;17.4;12.4;14.3;10.9;0
LUZ;20160920;17.2;11.7;13.8;0.1;0
LUZ;20160921;15.4;10.8;12.7;0.0;0
LUZ;20160922;18.5;10.7;13.8;0.0;0
LUZ;20160923;19.6;10.5;14.7;0.0;0
LUZ;20160924;19.7;10.2;13.8;0.0;0
LUZ;20160925;21.6;9.6;15.4;0.0;0
LUZ;20160926;20.3;13.3;16.3;0.0;0
LUZ;20160927;20.4;11.8;15.7;0.5;0
LUZ;20160928;21.3;10.3;15.2;0.0;0
LUZ;20160929;22.9;10.3;15.6;0.0;0
LUZ;20160930;23.3;9.3;15.6;0.0;0
LUZ;20161001;21.0;10.7;14.9;0.1;0
LUZ;20161002;15.8;9.0;13.0;1.7;0
LUZ;20161003;16.4;6.4;11.2;0.0;0
LUZ;20161004;16.6;6.1;11.1;0.0;0
LUZ;20161005;12.4;4.4;9.3;0.0;0
LUZ;20161006;12.8;2.7;7.9;0.0;0
LUZ;20161007;12.1;7.5;9.3;0.0;0
LUZ;20161008;11.8;5.8;8.8;0.0;0
LUZ;20161009;11.0;4.3;7.2;1.3;0
LUZ;20161010;10.4;3.9;6.7;0.0;0
LUZ;20161011;11.0;2.5;6.3;2.9;0
LUZ;20161012;11.0;2.0;5.3;0.0;0
LUZ;20161013;8.8;2.7;6.1;0.3;0
LUZ;20161014;12.1;5.4;8.4;2.4;0
LUZ;20161015;16.1;7.8;10.6;0.4;0
LUZ;20161016;12.3;5.5;8.9;0.0;0
LUZ;20161017;14.3;8.1;11.2;7.7;0
LUZ;20161018;13.3;8.4;11.1;5.0;0
LUZ;20161019;12.5;7.2;9.2;1.7;0
LUZ;20161020;11.5;3.8;7.5;0.0;0
LUZ;20161021;9.3;3.9;7.1;1.1;0
LUZ;20161022;11.6;2.6;6.0;0.0;0
LUZ;20161023;9.1;3.0;6.5;3.9;0
LUZ;20161024;15.2;6.2;9.7;0.0;0
LUZ;20161025;13.6;10.6;12.5;25.6;0
LUZ;20161026;12.5;10.4;11.8;35.3;0
LUZ;20161027;12.9;5.6;9.6;0.0;0
LUZ;20161028;11.4;4.3;7.4;0.0;0
LUZ;20161029;8.5;5.7;7.2;0.0;0
LUZ;20161030;10.3;4.5;7.6;0.0;0
LUZ;20161031;8.1;5.9;7.3;0.0;0
LUZ;20161101;9.6;4.0;6.3;0.0;0
LUZ;20161102;12.0;2.9;7.8;1.5;0
LUZ;20161103;9.3;1.9;6.2;0.0;0
LUZ;20161104;10.9;0.3;5.7;0.0;0
LUZ;20161105;12.9;7.0;9.2;15.6;0
LUZ;20161106;8.0;2.2;4.1;15.5;0
LUZ;20161107;4.8;-0.7;2.6;0.0;0
LUZ;20161108;3.7;-2.3;0.9;0.5;0
LUZ;20161109;7.8;-0.5;3.7;0.8;0
LUZ;20161110;8.2;4.6;6.5;3.2;0
LUZ;20161111;6.1;2.0;4.2;19.8;0
LUZ;20161112;6.3;-0.6;3.5;0.0;0
LUZ;20161113;5.4;-0.3;2.8;1.1;0
LUZ;20161114;3.1;1.5;2.5;0.0;0
LUZ;20161115;7.1;2.2;4.5;0.0;0
LUZ;20161116;10.6;2.3;6.8;2.0;0
LUZ;20161117;13.1;4.2;8.2;0.0;0
LUZ;20161118;10.4;3.4;7.6;6.8;0
LUZ;20161119;8.8;0.9;5.8;7.1;0
LUZ;20161120;9.8;0.4;4.2;0.0;0
LUZ;20161121;10.5;3.0;7.0;0.0;0
LUZ;20161122;11.8;4.3;8.3;0.0;0
LUZ;20161123;10.3;3.7;7.3;0.0;0
LUZ;20161124;9.7;4.2;6.9;0.0;0
LUZ;20161125;7.5;5.7;6.5;0.0;0
LUZ;20161126;7.9;5.0;6.6;0.0;0
LUZ;20161127;7.5;5.3;6.6;0.2;0
LUZ;20161128;5.7;-0.4;2.9;0.0;0
LUZ;20161129;1.0;-1.3;-0.2;0.0;0
LUZ;20161130;4.7;-1.9;0.5;0.0;0
LUZ;20161201;6.3;-2.9;0.5;0.0;0
LUZ;20161202;5.0;-2.7;-0.1;0.0;0
LUZ;20161203;3.7;-3.1;0.9;0.0;0
LUZ;20161204;2.6;-1.0;0.9;0.0;0
LUZ;20161205;1.8;0.0;0.6;0.0;0
LUZ;20161206;2.7;0.1;1.1;0.0;0
LUZ;20161207;1.2;-1.0;0.1;0.0;0
LUZ;20161208;4.4;-2.3;0.1;0.0;0
LUZ;20161209;5.5;-3.8;0.4;0.0;0
LUZ;20161210;6.0;-2.9;0.2;0.0;0
LUZ;20161211;3.6;-4.0;0.4;0.0;0
LUZ;20161212;7.4;-1.2;2.7;0.0;0
LUZ;20161213;2.3;-2.0;0.0;0.0;0
LUZ;20161214;1.4;-1.8;-0.3;0.0;0
LUZ;20161215;0.4;-2.7;-1.0;0.0;0
LUZ;20161216;0.0;-1.2;-0.6;0.0;0
LUZ;20161217;0.9;-0.8;-0.2;0.0;0
LUZ;20161218;1.4;-1.5;-0.1;0.1;0
LUZ;20161219;3.5;-0.7;1.5;0.2;0
